Date,Ticker,Index_Source,Stock_Price,ATM_Strike,Implied_Volatility,1W_Call_Price,1W_Put_Price,1W_Call_Delta,1W_Put_Delta,1W_Gamma,1W_Call_Theta,1W_Put_Theta,1W_Vega,1W_Call_Rho,1W_Put_Rho,2W_Call_Price,2W_Put_Price,2W_Call_Delta,2W_Put_Delta,2W_Gamma,2W_Call_Theta,2W_Put_Theta,2W_Vega,2W_Call_Rho,2W_Put_Rho,3W_Call_Price,3W_Put_Price,3W_Call_Delta,3W_Put_Delta,3W_Gamma,3W_Call_Theta,3W_Put_Theta,3W_Vega,3W_Call_Rho,3W_Put_Rho
2026-09-01 17:42:51,GILD,Nasdaq 100 / S&P 500,149.92,150.00,0.3745,2.20,2.26,0.5136,-0.4864,0.0513,-0.2316,-0.2110,0.0828,0.0142,-0.0146,3.23,4.00,0.5210,-0.4790,0.0509,-0.1216,-0.1011,0.1170,0.0287,-0.0287,3.15,3.85,0.5275,-0.4725,0.0344,-0.1199,-0.0994,0.1431,0.0427,-0.0433
2026-09-01 17:42:51,GM,S&P 500,85.63,85.00,0.2888,1.83,1.53,0.5904,-0.4096,0.1135,-0.1018,-0.0901,0.0461,0.0094,-0.0069,2.53,1.90,0.5737,-0.4263,0.0768,-0.0779,-0.0663,0.0658,0.0179,-0.0146,3.01,2.35,0.5686,-0.4314,0.0603,-0.0672,-0.0556,0.0807,0.0263,-0.0225
2026-09-01 17:42:51,GOOG,Nasdaq 100 / S&P 500,332.03,330.00,0.2587,6.80,4.65,0.5855,-0.4145,0.0328,-0.3569,-0.3118,0.1792,0.0361,-0.0271,8.80,6.50,0.5707,-0.4293,0.0223,-0.2718,-0.2267,0.2553,0.0695,-0.0569,9.86,8.15,0.5657,-0.4343,0.0172,-0.2381,-0.1930,0.3134,0.1020,-0.0874
2026-09-01 17:42:51,GOOGL,Nasdaq 100 / S&P 500,335.02,340.00,0.2416,2.80,8.11,0.3462,-0.6538,0.0329,-0.3109,-0.2644,0.1712,0.0218,-0.0434,5.56,10.40,0.4147,-0.5853,0.0219,-0.2657,-0.2192,0.2557,0.0513,-0.0789,7.20,11.85,0.4415,-0.5585,0.0179,-0.2269,-0.1804,0.3171,0.0811,-0.1140
2026-09-01 17:42:51,GS,Dow 30 / S&P 500,1002.56,1000.00,0.3143,21.01,16.70,0.5408,-0.4592,0.0091,-1.3088,-1.1719,0.5510,0.1003,-0.0913,27.50,25.15,0.5408,-0.4592,0.0063,-0.9663,-0.8296,0.7792,0.1974,-0.1854,33.60,27.58,0.5433,-0.4567,0.0051,-0.8044,-0.6678,0.9537,0.2940,-0.2797
2026-09-01 17:42:51,HD,Dow 30 / S&P 500,319.77,320.00,0.2196,4.30,6.72,0.5092,-0.4908,0.0410,-0.2987,-0.2550,0.1766,0.0305,-0.0308,6.00,8.35,0.5196,-0.4804,0.0275,-0.2284,-0.1846,0.2495,0.0614,-0.0611,7.30,9.40,0.5262,-0.4738,0.0193,-0.2170,-0.1733,0.3053,0.0919,-0.0917
2026-09-01 17:42:51,HON,Dow 30 / Nasdaq 100 / S&P 500,209.98,210.00,0.3774,1.92,3.30,0.5170,-0.4830,0.0363,-0.3267,-0.2980,0.1159,0.0200,-0.0203,5.17,5.16,0.5247,-0.4753,0.0250,-0.2409,-0.2122,0.1637,0.0397,-0.0406,6.10,5.84,0.5299,-0.4701,0.0231,-0.1777,-0.1490,0.2004,0.0599,-0.0606
2026-09-01 17:42:51,IBM,Dow 30 / S&P 500,231.40,230.00,0.3204,4.90,4.10,0.5716,-0.4284,0.0382,-0.3053,-0.2739,0.1258,0.0244,-0.0196,7.00,5.65,0.5632,-0.4368,0.0272,-0.2205,-0.1891,0.1785,0.0474,-0.0406,7.88,6.67,0.5611,-0.4389,0.0218,-0.1861,-0.1546,0.2188,0.0700,-0.0620
2026-09-01 17:42:51,IDXX,Nasdaq 100,545.16,550.00,0.3611,23.85,15.60,0.4473,-0.5527,0.0145,-0.8022,-0.7269,0.2986,0.0451,-0.0603,23.85,15.60,0.4751,-0.5249,0.0103,-0.5818,-0.5066,0.4251,0.0941,-0.1164,23.85,15.60,0.4898,-0.5102,0.0084,-0.4826,-0.4074,0.5215,0.1437,-0.1719
2026-09-01 17:42:51,INSM,Nasdaq 100,121.51,120.00,0.4873,4.30,2.95,0.5922,-0.4078,0.0473,-0.2367,-0.2203,0.0653,0.0130,-0.0100,4.30,2.95,0.5788,-0.4212,0.0337,-0.1709,-0.1545,0.0931,0.0249,-0.0211,4.30,2.95,0.5754,-0.4246,0.0276,-0.1412,-0.1248,0.1142,0.0364,-0.0324
2026-09-01 17:42:51,INTC,Dow 30 / Nasdaq 100 / S&P 500,88.97,90.00,0.4968,2.20,3.22,0.4527,-0.5473,0.0647,-0.1784,-0.1661,0.0488,0.0073,-0.0099,3.80,4.90,0.4851,-0.5149,0.0422,-0.1399,-0.1276,0.0695,0.0153,-0.0192,4.70,5.65,0.5001,-0.4999,0.0341,-0.1168,-0.1045,0.0851,0.0231,-0.0285
2026-09-01 17:42:51,INTU,Nasdaq 100 / S&P 500,344.93,340.00,0.4707,22.61,7.30,0.6057,-0.3943,0.0171,-0.6451,-0.5986,0.1838,0.0378,-0.0273,15.89,11.00,0.5858,-0.4142,0.0117,-0.4907,-0.4442,0.2632,0.0713,-0.0589,19.26,12.75,0.5805,-0.4195,0.0094,-0.4131,-0.3667,0.3233,0.1039,-0.0911
2026-09-01 17:42:51,ISRG,Nasdaq 100 / S&P 500,369.25,370.00,0.4600,7.20,8.54,0.5060,-0.4940,0.0170,-0.6945,-0.6439,0.2040,0.0341,-0.0368,10.10,11.30,0.5155,-0.4845,0.0134,-0.4481,-0.3975,0.2883,0.0685,-0.0732,15.00,12.26,0.5239,-0.4761,0.0104,-0.3873,-0.3368,0.3527,0.1024,-0.1098
2026-09-01 17:42:51,JNJ,Dow 30 / S&P 500,271.19,270.00,0.2337,4.35,3.15,0.5721,-0.4279,0.0447,-0.2666,-0.2297,0.1474,0.0289,-0.0228,6.21,4.17,0.5614,-0.4386,0.0300,-0.2052,-0.1683,0.2094,0.0560,-0.0473,6.35,5.10,0.5600,-0.4400,0.0242,-0.1731,-0.1362,0.2566,0.0830,-0.0718
2026-09-01 17:42:51,JPM,Dow 30 / S&P 500,354.95,350.00,0.2220,7.70,2.78,0.6927,-0.3073,0.0322,-0.3066,-0.2587,0.1728,0.0457,-0.0213,10.11,3.85,0.6439,-0.3561,0.0227,-0.2481,-0.2003,0.2591,0.0839,-0.0500,10.78,5.40,0.6251,-0.3749,0.0183,-0.2159,-0.1681,0.3228,0.1210,-0.0798
2026-09-01 17:42:51,KDP,Nasdaq 100,31.89,32.00,0.2842,0.65,0.60,0.4827,-0.5173,0.3176,-0.0378,-0.0334,0.0176,0.0029,-0.0033,0.65,0.60,0.5002,-0.4998,0.2248,-0.0274,-0.0230,0.0249,0.0059,-0.0064,0.65,0.60,0.5103,-0.4897,0.1835,-0.0228,-0.0184,0.0305,0.0089,-0.0095
2026-09-01 17:42:51,KHC,Nasdaq 100,25.87,26.00,0.2295,0.30,0.65,0.4555,-0.5445,0.4822,-0.0249,-0.0213,0.0142,0.0022,-0.0028,0.37,0.91,0.4818,-0.5182,0.3398,-0.0183,-0.0148,0.0202,0.0046,-0.0053,0.50,0.90,0.5019,-0.4981,0.2194,-0.0190,-0.0154,0.0248,0.0071,-0.0078
2026-09-01 17:42:51,KLAC,Nasdaq 100,170.89,170.00,0.5717,5.40,5.60,0.5468,-0.4532,0.0293,-0.3948,-0.3716,0.0938,0.0168,-0.0158,7.90,6.90,0.5480,-0.4520,0.0222,-0.2642,-0.2409,0.1326,0.0330,-0.0321,8.94,8.75,0.5507,-0.4493,0.0189,-0.2092,-0.1860,0.1622,0.0489,-0.0486
2026-09-01 17:42:51,KO,Dow 30 / S&P 500,88.00,90.00,0.1748,0.33,2.26,0.1904,-0.8096,0.1275,-0.0436,-0.0313,0.0331,0.0032,-0.0141,0.49,2.98,0.2658,-0.7342,0.1164,-0.0362,-0.0239,0.0565,0.0088,-0.0257,0.69,2.95,0.3269,-0.6731,0.0982,-0.0354,-0.0231,0.0762,0.0161,-0.0355
2026-09-01 17:42:51,LIN,Nasdaq 100 / S&P 500,486.76,490.00,0.2203,6.90,11.24,0.4322,-0.5678,0.0265,-0.4453,-0.3782,0.2650,0.0395,-0.0544,6.90,11.24,0.4650,-0.5350,0.0189,-0.3281,-0.2611,0.3789,0.0840,-0.1036,6.90,11.24,0.4822,-0.5178,0.0155,-0.2750,-0.2080,0.4653,0.1296,-0.1515
2026-09-01 17:42:51,LITE,Nasdaq 100,868.95,870.00,0.6467,38.30,41.00,0.5168,-0.4832,0.0051,-2.2729,-2.1539,0.4796,0.0802,-0.0865,51.64,50.00,0.5289,-0.4711,0.0034,-1.7165,-1.5975,0.6771,0.1583,-0.1748,64.40,60.35,0.5372,-0.4628,0.0027,-1.4273,-1.3085,0.8279,0.2349,-0.2642
2026-09-01 17:42:51,LLY,S&P 500,1160.00,1160.00,0.3623,24.65,23.45,0.5176,-0.4824,0.0068,-1.7356,-1.5769,0.6402,0.1106,-0.1117,32.55,30.77,0.5248,-0.4752,0.0051,-1.1936,-1.0350,0.9046,0.2211,-0.2230,38.00,33.63,0.5305,-0.4695,0.0039,-1.0362,-0.8777,1.1068,0.3299,-0.3355
2026-09-01 17:42:51,LMT,S&P 500,544.50,540.00,0.2714,10.23,6.80,0.6045,-0.3955,0.0188,-0.6067,-0.5328,0.2904,0.0610,-0.0424,27.30,9.10,0.5857,-0.4143,0.0133,-0.4504,-0.3766,0.4156,0.1167,-0.0900,28.30,10.20,0.5817,-0.4183,0.0112,-0.3659,-0.2921,0.5101,0.1724,-0.1374
2026-09-01 17:42:51,LOW,S&P 500,200.05,200.00,0.2891,1.70,3.30,0.5200,-0.4800,0.0498,-0.2417,-0.2143,0.1104,0.0193,-0.0190,4.70,4.52,0.5265,-0.4735,0.0348,-0.1764,-0.1491,0.1560,0.0386,-0.0380,5.56,5.21,0.5316,-0.4684,0.0271,-0.1524,-0.1251,0.1908,0.0576,-0.0571
2026-09-01 17:42:51,LRCX,Nasdaq 100 / S&P 500,290.20,290.00,0.5128,10.25,10.10,0.5234,-0.4766,0.0193,-0.6059,-0.5662,0.1601,0.0275,-0.0281,14.15,13.80,0.5312,-0.4688,0.0127,-0.4649,-0.4252,0.2260,0.0542,-0.0568,16.25,16.09,0.5365,-0.4635,0.0108,-0.3673,-0.3277,0.2765,0.0808,-0.0855
2026-09-01 17:42:51,MA,S&P 500,581.10,580.00,0.2448,21.07,5.20,0.5403,-0.4597,0.0202,-0.6002,-0.5208,0.3194,0.0585,-0.0526,13.65,9.20,0.5410,-0.4590,0.0141,-0.4410,-0.3617,0.4516,0.1158,-0.1062,26.55,8.00,0.5428,-0.4572,0.0109,-0.3851,-0.3059,0.5529,0.1723,-0.1604
2026-09-01 17:42:51,MAR,Nasdaq 100,334.55,330.00,0.3128,3.00,3.50,0.6406,-0.3594,0.0258,-0.4152,-0.3700,0.1732,0.0395,-0.0238,12.72,5.20,0.6203,-0.3797,0.0203,-0.2821,-0.2370,0.2494,0.0757,-0.0507,32.54,5.65,0.6005,-0.3995,0.0151,-0.2614,-0.2163,0.3099,0.1080,-0.0813
2026-09-01 17:42:51,MCD,Dow 30 / S&P 500,261.11,260.00,0.2284,4.54,2.46,0.5717,-0.4283,0.0475,-0.2514,-0.2158,0.1419,0.0279,-0.0220,5.20,3.40,0.5675,-0.4325,0.0364,-0.1713,-0.1357,0.2011,0.0549,-0.0447,6.44,4.40,0.5607,-0.4393,0.0262,-0.1603,-0.1247,0.2470,0.0802,-0.0689
2026-09-01 17:42:51,MCHP,Nasdaq 100,71.41,70.00,0.4756,5.40,1.36,0.6369,-0.3631,0.0798,-0.1319,-0.1223,0.0371,0.0082,-0.0052,3.64,2.01,0.6117,-0.3883,0.0583,-0.0954,-0.0859,0.0536,0.0154,-0.0114,4.50,2.50,0.6008,-0.3992,0.0468,-0.0811,-0.0715,0.0661,0.0223,-0.0178
2026-09-01 17:42:51,MDLZ,Nasdaq 100 / S&P 500,61.61,60.00,0.5972,3.52,0.30,0.6455,-0.3545,0.0730,-0.1405,-0.1323,0.0317,0.0071,-0.0044,2.41,0.60,0.6285,-0.3715,0.0598,-0.0902,-0.0820,0.0456,0.0135,-0.0094,3.77,0.65,0.6090,-0.3910,0.0436,-0.0851,-0.0769,0.0567,0.0190,-0.0154
2026-09-01 17:42:51,MDT,S&P 500,92.04,90.00,0.4131,3.00,0.73,0.6690,-0.3310,0.0689,-0.1443,-0.1320,0.0462,0.0112,-0.0061,3.30,1.27,0.6589,-0.3411,0.0618,-0.0856,-0.0733,0.0661,0.0219,-0.0126,3.90,1.50,0.6389,-0.3611,0.0508,-0.0733,-0.0610,0.0827,0.0314,-0.0202
2026-09-01 17:42:51,MELI,Nasdaq 100,1963.49,1960.00,0.3668,46.70,46.30,0.5316,-0.4684,0.0040,-2.9707,-2.7025,1.0814,0.1920,-0.1835,56.60,66.11,0.5349,-0.4651,0.0029,-2.0971,-1.8291,1.5282,0.3804,-0.3700,61.90,86.80,0.5385,-0.4615,0.0023,-1.8013,-1.5335,1.8701,0.5653,-0.5591
2026-09-01 17:42:51,META,Nasdaq 100 / S&P 500,578.54,580.00,0.3242,10.16,12.09,0.4951,-0.5049,0.0154,-0.7780,-0.6987,0.3196,0.0530,-0.0581,16.63,17.58,0.5104,-0.4896,0.0099,-0.6114,-0.5321,0.4519,0.1072,-0.1149,20.80,20.95,0.5188,-0.4812,0.0080,-0.5114,-0.4322,0.5530,0.1612,-0.1715
2026-09-01 17:42:51,MMM,Dow 30 / S&P 500,170.24,170.00,0.2341,2.68,2.25,0.5356,-0.4644,0.0720,-0.1688,-0.1456,0.0937,0.0170,-0.0155,4.00,3.07,0.5373,-0.4627,0.0488,-0.1275,-0.1043,0.1324,0.0337,-0.0314,4.20,3.06,0.5398,-0.4602,0.0373,-0.1125,-0.0893,0.1621,0.0502,-0.0473
2026-09-01 17:42:51,MNST,Nasdaq 100,44.99,45.00,0.2520,0.95,0.77,0.5154,-0.4846,0.2539,-0.0478,-0.0416,0.0248,0.0043,-0.0043,0.95,0.77,0.5235,-0.4765,0.1794,-0.0347,-0.0285,0.0351,0.0087,-0.0085,0.95,0.77,0.5296,-0.4704,0.1463,-0.0289,-0.0227,0.0429,0.0130,-0.0128
2026-09-01 17:42:51,MO,S&P 500,69.57,70.00,0.2466,0.94,1.10,0.4462,-0.5538,0.1664,-0.0712,-0.0616,0.0381,0.0058,-0.0076,1.03,1.75,0.4676,-0.5324,0.1374,-0.0454,-0.0358,0.0542,0.0121,-0.0147,1.27,2.05,0.4839,-0.5161,0.1140,-0.0376,-0.0281,0.0665,0.0186,-0.0215
2026-09-01 17:42:51,MPWR,Nasdaq 100,1225.96,1230.00,0.5483,54.35,49.10,0.5029,-0.4971,0.0043,-2.7321,-2.5637,0.6773,0.1114,-0.1243,54.35,49.10,0.5163,-0.4837,0.0030,-1.9537,-1.7855,0.9571,0.2230,-0.2479,54.35,49.10,0.5250,-0.4750,0.0025,-1.6078,-1.4398,1.1708,0.3334,-0.3722
2026-09-01 17:42:51,MRK,Dow 30 / S&P 500,149.86,150.00,0.2715,2.65,3.01,0.5078,-0.4922,0.0708,-0.1706,-0.1501,0.0828,0.0142,-0.0146,3.40,4.10,0.5180,-0.4820,0.0492,-0.1256,-0.1051,0.1170,0.0285,-0.0289,3.92,5.95,0.5249,-0.4751,0.0406,-0.1032,-0.0827,0.1431,0.0429,-0.0431
2026-09-01 17:42:51,MRVL,Nasdaq 100,210.39,210.00,0.5586,8.50,8.10,0.5299,-0.4701,0.0244,-0.4768,-0.4481,0.1159,0.0201,-0.0202,10.94,10.27,0.5357,-0.4643,0.0168,-0.3489,-0.3201,0.1637,0.0395,-0.0409,12.87,12.27,0.5412,-0.4588,0.0136,-0.2891,-0.2604,0.2003,0.0586,-0.0619
2026-09-01 17:42:51,MS,S&P 500,211.04,210.00,0.3129,8.60,2.90,0.5627,-0.4373,0.0431,-0.2730,-0.2443,0.1152,0.0220,-0.0183,6.08,4.35,0.5565,-0.4435,0.0304,-0.1986,-0.1699,0.1632,0.0428,-0.0376,8.00,3.71,0.5564,-0.4436,0.0250,-0.1639,-0.1352,0.1999,0.0634,-0.0570
2026-09-01 17:42:51,MSFT,Dow 30 / Nasdaq 100 / S&P 500,501.02,500.00,0.2274,7.20,5.75,0.5442,-0.4558,0.0251,-0.4832,-0.4147,0.2751,0.0509,-0.0449,11.45,9.66,0.5415,-0.4585,0.0159,-0.3895,-0.3211,0.3893,0.0999,-0.0916,13.50,11.40,0.5437,-0.4563,0.0126,-0.3315,-0.2632,0.4766,0.1488,-0.1380
2026-09-01 17:42:51,MSTR,Nasdaq 100,124.88,125.00,0.6487,5.58,5.40,0.5179,-0.4821,0.0355,-0.3276,-0.3105,0.0689,0.0115,-0.0124,7.45,7.04,0.5295,-0.4705,0.0239,-0.2449,-0.2278,0.0973,0.0228,-0.0251,8.90,8.27,0.5376,-0.4624,0.0192,-0.2034,-0.1863,0.1190,0.0338,-0.0379
2026-09-01 17:42:51,MU,Nasdaq 100 / S&P 500,933.44,930.00,0.4789,28.67,23.48,0.5411,-0.4589,0.0064,-1.8202,-1.6929,0.5130,0.0917,-0.0865,46.60,39.36,0.5422,-0.4578,0.0041,-1.4453,-1.3182,0.7252,0.1782,-0.1778,54.90,50.15,0.5461,-0.4539,0.0032,-1.2225,-1.0954,0.8873,0.2634,-0.2702
2026-09-01 17:42:51,NEE,S&P 500,82.93,85.00,0.2197,0.44,2.58,0.2226,-0.7774,0.1181,-0.0562,-0.0446,0.0342,0.0035,-0.0128,0.70,2.57,0.2942,-0.7058,0.1026,-0.0446,-0.0330,0.0560,0.0091,-0.0234,0.88,4.05,0.3586,-0.6414,0.0807,-0.0451,-0.0335,0.0743,0.0165,-0.0323
2026-09-01 17:42:51,NFLX,Nasdaq 100 / S&P 500,80.81,80.00,0.3025,2.06,1.21,0.6119,-0.3881,0.1132,-0.0992,-0.0882,0.0429,0.0091,-0.0062,2.62,1.72,0.5892,-0.4108,0.0781,-0.0754,-0.0644,0.0616,0.0173,-0.0133,3.10,2.08,0.5822,-0.4178,0.0632,-0.0635,-0.0526,0.0757,0.0253,-0.0206
2026-09-01 17:42:51,NKE,Dow 30 / S&P 500,38.12,38.00,0.3369,0.85,0.67,0.5444,-0.4556,0.2229,-0.0531,-0.0479,0.0209,0.0038,-0.0035,1.15,0.92,0.5438,-0.4562,0.1586,-0.0381,-0.0329,0.0296,0.0075,-0.0070,1.38,1.10,0.5449,-0.4551,0.1197,-0.0339,-0.0287,0.0362,0.0111,-0.0107
2026-09-01 17:42:51,NOW,S&P 500,142.90,145.00,0.5073,4.10,6.10,0.4369,-0.5631,0.0392,-0.2906,-0.2708,0.0780,0.0114,-0.0164,5.55,7.00,0.4709,-0.5291,0.0273,-0.2159,-0.1961,0.1114,0.0239,-0.0316,6.90,8.25,0.4878,-0.5122,0.0222,-0.1789,-0.1591,0.1367,0.0364,-0.0468
2026-09-01 17:42:51,NVDA,Nasdaq 100 / S&P 500,217.44,220.00,0.2799,2.66,4.95,0.3983,-0.6017,0.0458,-0.2439,-0.2138,0.1162,0.0162,-0.0260,4.85,7.35,0.4491,-0.5509,0.0295,-0.2021,-0.1720,0.1685,0.0358,-0.0484,6.05,8.23,0.4695,-0.5305,0.0238,-0.1713,-0.1413,0.2075,0.0554,-0.0708
2026-09-01 17:42:51,NXPI,Nasdaq 100,222.40,220.00,0.4003,7.70,6.50,0.5951,-0.4049,0.0314,-0.3585,-0.3284,0.1194,0.0242,-0.0180,7.70,6.50,0.5801,-0.4199,0.0224,-0.2599,-0.2298,0.1703,0.0463,-0.0380,7.70,6.50,0.5757,-0.4243,0.0183,-0.2153,-0.1853,0.2090,0.0679,-0.0583
2026-09-01 17:42:51,ODFL,Nasdaq 100,187.01,185.00,0.4341,7.10,5.18,0.5893,-0.4107,0.0346,-0.3266,-0.3013,0.1007,0.0201,-0.0154,7.10,5.18,0.5762,-0.4238,0.0246,-0.2361,-0.2108,0.1434,0.0384,-0.0324,7.10,5.18,0.5728,-0.4272,0.0201,-0.1953,-0.1700,0.1760,0.0564,-0.0497
2026-09-01 17:42:51,ORCL,S&P 500,141.32,140.00,0.8577,8.95,7.80,0.5582,-0.4418,0.0235,-0.4830,-0.4638,0.0772,0.0137,-0.0131,10.05,8.69,0.5598,-0.4402,0.0189,-0.3033,-0.2841,0.1092,0.0269,-0.0267,11.00,9.37,0.5624,-0.4376,0.0167,-0.2312,-0.2121,0.1336,0.0398,-0.0405
2026-09-01 17:42:51,ORLY,Nasdaq 100,87.95,90.00,0.2830,1.30,2.36,0.2932,-0.7068,0.0998,-0.0882,-0.0758,0.0419,0.0048,-0.0124,1.30,2.36,0.3619,-0.6381,0.0769,-0.0694,-0.0571,0.0646,0.0118,-0.0227,1.30,2.36,0.3962,-0.6038,0.0646,-0.0593,-0.0470,0.0813,0.0191,-0.0325
2026-09-01 17:42:51,PANW,Nasdaq 100,362.09,360.00,0.8140,20.67,18.46,0.5463,-0.4537,0.0097,-1.1800,-1.1308,0.1987,0.0346,-0.0344,22.65,20.50,0.5495,-0.4505,0.0082,-0.7041,-0.6549,0.2807,0.0685,-0.0694,25.10,22.77,0.5530,-0.4470,0.0071,-0.5457,-0.4965,0.3434,0.1016,-0.1049
2026-09-01 17:42:51,PAYX,Nasdaq 100,125.64,125.00,0.3759,3.71,2.00,0.5567,-0.4433,0.0604,-0.1936,-0.1765,0.0687,0.0128,-0.0111,3.71,2.00,0.5526,-0.4474,0.0428,-0.1396,-0.1225,0.0973,0.0250,-0.0228,3.71,2.00,0.5532,-0.4468,0.0349,-0.1155,-0.0984,0.1192,0.0371,-0.0346
2026-09-01 17:42:51,PCAR,Nasdaq 100,122.45,120.00,0.3005,4.10,1.40,0.7018,-0.2982,0.0680,-0.1375,-0.1211,0.0588,0.0158,-0.0072,4.10,1.40,0.6574,-0.3426,0.0510,-0.1050,-0.0886,0.0881,0.0292,-0.0167,4.10,1.40,0.6392,-0.3608,0.0424,-0.0887,-0.0723,0.1100,0.0421,-0.0267
2026-09-01 17:42:51,PDD,Nasdaq 100,83.17,85.00,0.3052,0.89,2.29,0.3188,-0.6812,0.1016,-0.0932,-0.0815,0.0411,0.0049,-0.0113,1.40,2.77,0.3900,-0.6100,0.0723,-0.0769,-0.0653,0.0625,0.0119,-0.0206,2.00,3.85,0.4283,-0.5717,0.0557,-0.0704,-0.0588,0.0783,0.0193,-0.0295
2026-09-01 17:42:51,PEP,Nasdaq 100 / S&P 500,139.79,140.00,0.1509,1.26,2.65,0.4938,-0.5062,0.1366,-0.0925,-0.0734,0.0772,0.0130,-0.0138,1.72,3.27,0.5117,-0.4883,0.0846,-0.0766,-0.0575,0.1092,0.0267,-0.0269,2.20,3.40,0.5217,-0.4783,0.0713,-0.0627,-0.0435,0.1336,0.0406,-0.0397
2026-09-01 17:42:51,PFE,S&P 500,28.55,29.00,0.2315,0.19,0.70,0.3293,-0.6707,0.3954,-0.0249,-0.0209,0.0143,0.0018,-0.0038,0.38,0.75,0.3892,-0.6108,0.2976,-0.0191,-0.0152,0.0214,0.0041,-0.0070,0.46,0.80,0.4238,-0.5762,0.2376,-0.0170,-0.0130,0.0268,0.0067,-0.0100
2026-09-01 17:42:51,PG,Dow 30 / S&P 500,146.21,145.00,0.2092,2.66,1.25,0.6310,-0.3690,0.0890,-0.1265,-0.1066,0.0764,0.0172,-0.0106,3.20,2.01,0.5950,-0.4050,0.0562,-0.1069,-0.0871,0.1110,0.0320,-0.0235,5.00,1.58,0.5908,-0.4092,0.0480,-0.0862,-0.0664,0.1363,0.0473,-0.0358
2026-09-01 17:42:51,PLTR,Nasdaq 100 / S&P 500,179.92,180.00,0.4446,5.40,5.30,0.5156,-0.4844,0.0360,-0.3275,-0.3029,0.0993,0.0169,-0.0176,7.15,6.90,0.5244,-0.4756,0.0247,-0.2412,-0.2166,0.1403,0.0337,-0.0352,8.66,8.15,0.5309,-0.4691,0.0199,-0.2011,-0.1765,0.1717,0.0502,-0.0530
2026-09-01 17:42:51,PM,S&P 500,187.15,185.00,0.3905,2.33,1.58,0.6020,-0.3980,0.0381,-0.2936,-0.2683,0.1000,0.0206,-0.0149,8.10,2.40,0.5937,-0.4063,0.0314,-0.1856,-0.1603,0.1422,0.0402,-0.0306,8.98,3.50,0.5802,-0.4198,0.0226,-0.1745,-0.1493,0.1755,0.0577,-0.0484
2026-09-01 17:42:51,PYPL,Nasdaq 100,52.40,50.00,0.4419,2.90,0.24,0.7917,-0.2083,0.0894,-0.0710,-0.0641,0.0208,0.0074,-0.0022,2.94,0.54,0.7361,-0.2639,0.0754,-0.0554,-0.0486,0.0335,0.0136,-0.0056,3.30,0.70,0.6931,-0.3069,0.0605,-0.0530,-0.0462,0.0441,0.0187,-0.0099
2026-09-01 17:42:51,QCOM,Nasdaq 100 / S&P 500,166.61,165.00,0.3611,4.80,3.65,0.5942,-0.4058,0.0465,-0.2437,-0.2212,0.0895,0.0182,-0.0134,6.49,5.57,0.5753,-0.4247,0.0306,-0.1914,-0.1688,0.1279,0.0344,-0.0287,6.60,6.50,0.5692,-0.4308,0.0231,-0.1711,-0.1486,0.1570,0.0501,-0.0446
2026-09-01 17:42:51,REGN,Nasdaq 100,823.82,820.00,0.3237,15.00,24.19,0.5586,-0.4414,0.0107,-1.1018,-0.9896,0.4502,0.0850,-0.0721,15.80,34.90,0.5540,-0.4460,0.0076,-0.7927,-0.6805,0.6378,0.1660,-0.1479,13.28,17.50,0.5548,-0.4452,0.0064,-0.6406,-0.5286,0.7809,0.2470,-0.2234
2026-09-01 17:42:51,ROP,Nasdaq 100,418.31,420.00,0.3509,13.99,10.17,0.4845,-0.5155,0.0196,-0.6055,-0.5481,0.2309,0.0374,-0.0430,13.99,10.17,0.5014,-0.4986,0.0139,-0.4368,-0.3794,0.3268,0.0762,-0.0846,13.99,10.17,0.5113,-0.4887,0.0113,-0.3617,-0.3043,0.4001,0.1151,-0.1258
2026-09-01 17:42:51,ROST,Nasdaq 100,229.24,230.00,0.3252,3.10,4.55,0.4882,-0.5118,0.0386,-0.3089,-0.2774,0.1266,0.0207,-0.0233,4.50,5.30,0.4988,-0.5012,0.0350,-0.1777,-0.1462,0.1791,0.0422,-0.0459,8.20,7.40,0.5105,-0.4895,0.0265,-0.1584,-0.1269,0.2193,0.0639,-0.0681
2026-09-01 17:42:51,RTX,S&P 500,205.16,210.00,0.2354,1.30,6.36,0.2515,-0.7485,0.0477,-0.1592,-0.1305,0.0906,0.0097,-0.0305,2.17,6.30,0.3380,-0.6620,0.0368,-0.1389,-0.1102,0.1469,0.0258,-0.0546,2.95,6.30,0.3810,-0.6190,0.0303,-0.1243,-0.0957,0.1875,0.0431,-0.0774
2026-09-01 17:42:51,SBUX,Nasdaq 100 / S&P 500,106.15,105.00,0.3242,2.42,1.38,0.6127,-0.3873,0.0803,-0.1389,-0.1245,0.0563,0.0120,-0.0081,2.97,2.00,0.5982,-0.4018,0.0624,-0.0939,-0.0795,0.0804,0.0231,-0.0171,3.35,2.45,0.5799,-0.4201,0.0423,-0.0938,-0.0795,0.0995,0.0329,-0.0274
2026-09-01 17:42:51,SCHW,S&P 500,108.28,110.00,0.2481,0.90,2.04,0.3396,-0.6604,0.0985,-0.1022,-0.0872,0.0549,0.0069,-0.0142,1.40,3.05,0.3964,-0.6036,0.0738,-0.0776,-0.0626,0.0817,0.0159,-0.0262,2.04,3.35,0.4356,-0.5644,0.0551,-0.0732,-0.0581,0.1023,0.0259,-0.0372
